No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
1464,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,서울시립대학교,인문,1.21
1568,*,남성,*,*,O형,*,*,*,daum.net,무교,이화여자대학,예체능,3.59
1570,*,남성,*,*,A형,*,*,*,naver.com,기독교,삼육대학교,사회,2.33
1603,*,남성,*,*,A형,*,*,*,naver.com,무교,서강대학교,예체능,3.23
1659,*,남성,*,*,O형,*,*,*,yahoo.com,불교,연세대학교,인문,1.63
1662,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,광운대학교,공학,3.09
1676,*,남성,*,*,B형,*,*,*,yahoo.com,무교,경희대학교,의학,4.06
1753,*,여성,*,*,AB형,*,*,*,daum.net,기독교,서울과학기술대학교,예체능,0.48
1765,*,여성,*,*,A형,*,*,*,naver.com,무교,연세대학교,법학,0.05
1784,*,여성,*,*,A형,*,*,*,yahoo.com,무교,숭실대학교,인문,1.29
1790,*,여성,*,*,A형,*,*,*,yahoo.com,무교,성공회대학교,예체능,1.51
1809,*,여성,*,*,O형,*,*,*,yahoo.com,무교,숭실대학교,예체능,3.78
1953,*,여성,*,*,A형,*,*,*,yahoo.com,무교,한국외국어대학교,법학,4.07
1957,*,남성,*,*,AB형,*,*,*,naver.com,불교,한영신학대학교,법학,4.01
1968,*,남성,*,*,B형,*,*,*,gmail.com,무교,건국대학교,인문,1.68
1975,*,여성,*,*,A형,*,*,*,gmail.com,기독교,서울시립대학교,공학,1.44
1987,*,여성,*,*,A형,*,*,*,yahoo.com,무교,장로회신학대학교,예체능,1.71
2018,*,여성,*,*,AB형,*,*,*,naver.com,불교,서울시립대학교,자연,3.74
2032,*,남성,*,*,AB형,*,*,*,yahoo.com,불교,서울여자대학교,인문,2.99
2054,*,남성,*,*,B형,*,*,*,naver.com,기독교,한국체육대학교,사회,0.06
2071,*,남성,*,*,AB형,*,*,*,gmail.com,무교,상명대학교,법학,0.32
2083,*,남성,*,*,O형,*,*,*,gmail.com,무교,한국예술종합학교,예체능,4.06
2142,*,여성,*,*,A형,*,*,*,daum.net,무교,한국예술종합학교,의학,2.22
2153,*,여성,*,*,O형,*,*,*,daum.net,불교,추계예술대학교,예체능,1.7
2209,*,남성,*,*,AB형,*,*,*,yahoo.com,불교,한영신학대학교,예체능,0.39
2230,*,남성,*,*,B형,*,*,*,gmail.com,불교,한국체육대학교,공학,1.96
2261,*,남성,*,*,O형,*,*,*,yahoo.com,무교,감리교신학대학교,법학,2.17
2293,*,여성,*,*,A형,*,*,*,yahoo.com,무교,한국체육대학교,예체능,0.12
2308,*,여성,*,*,A형,*,*,*,naver.com,무교,한국예술종합학교,사회,3.79
2324,*,여성,*,*,AB형,*,*,*,daum.net,기독교,서울교육대학교,사회,1.43
2325,*,여성,*,*,A형,*,*,*,naver.com,무교,숭실대학교,공학,3.94
2382,*,여성,*,*,B형,*,*,*,yahoo.com,불교,건국대학교,법학,1.83
2406,*,여성,*,*,B형,*,*,*,naver.com,불교,한국예술종합학교,사회,0.11
2411,*,남성,*,*,A형,*,*,*,yahoo.com,천주교,서울여자대학교,인문,0.26
2454,*,여성,*,*,A형,*,*,*,daum.net,기독교,이화여자대학,사회,2.79
2499,*,여성,*,*,B형,*,*,*,daum.net,무교,고려대학교,자연,2.09
2503,*,여성,*,*,A형,*,*,*,yahoo.com,불교,성균관대학교,사회,0.76
2585,*,여성,*,*,O형,*,*,*,gmail.com,무교,한국예술종합학교,공학,2.2
2588,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,성공회대학교,인문,2.7
2590,*,여성,*,*,A형,*,*,*,gmail.com,불교,경희대학교,교육,0.74
2633,*,남성,*,*,A형,*,*,*,yahoo.com,무교,서경대학교,사회,2.75
2718,*,남성,*,*,A형,*,*,*,daum.net,무교,서울대학교,법학,3.35
2725,*,남성,*,*,B형,*,*,*,daum.net,무교,명지대학교,공학,1.76
2741,*,남성,*,*,B형,*,*,*,gmail.com,무교,KAIST,인문,4.36
2808,*,남성,*,*,A형,*,*,*,daum.net,무교,건국대학교,의학,0.03
2871,*,여성,*,*,A형,*,*,*,daum.net,무교,KAIST,공학,1.05
2875,*,남성,*,*,B형,*,*,*,gmail.com,천주교,상명대학교,사회,1.97
2880,*,여성,*,*,B형,*,*,*,daum.net,불교,덕성자대학교,의학,2.65
2898,*,여성,*,*,AB형,*,*,*,yahoo.com,불교,숙명여자대학교,예체능,3.02
2972,*,남성,*,*,A형,*,*,*,gmail.com,기독교,덕성자대학교,공학,2.76
2981,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,명지대학교,교육,3.91
2986,*,남성,*,*,AB형,*,*,*,naver.com,기독교,한영신학대학교,의학,3.28
3013,*,여성,*,*,O형,*,*,*,naver.com,기독교,한국체육대학교,공학,0.48
3068,*,남성,*,*,A형,*,*,*,naver.com,무교,건국대학교,의학,1.08
3076,*,남성,*,*,B형,*,*,*,daum.net,천주교,고려대학교,사회,0.89
3107,*,여성,*,*,O형,*,*,*,gmail.com,기독교,한영신학대학교,사회,3.39
3113,*,여성,*,*,B형,*,*,*,daum.net,천주교,숭실대학교,교육,2.41
3139,*,여성,*,*,O형,*,*,*,gmail.com,무교,육군사관학교,인문,1.25
3154,*,남성,*,*,O형,*,*,*,gmail.com,기독교,한국성서대학교,인문,4.14
3160,*,남성,*,*,O형,*,*,*,gmail.com,무교,숭실대학교,사회,4.1
3202,*,여성,*,*,A형,*,*,*,daum.net,기독교,성공회대학교,법학,1.75
3249,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,성신여자대학교,의학,2.28
3250,*,남성,*,*,O형,*,*,*,gmail.com,불교,덕성자대학교,사회,2.22
3310,*,여성,*,*,O형,*,*,*,gmail.com,기독교,성신여자대학교,법학,0.95
3329,*,남성,*,*,A형,*,*,*,yahoo.com,무교,경기대학교,의학,2.24
3330,*,남성,*,*,B형,*,*,*,yahoo.com,무교,성공회대학교,법학,2.85
3394,*,남성,*,*,A형,*,*,*,yahoo.com,무교,총신대학교,교육,2.37
3427,*,남성,*,*,A형,*,*,*,daum.net,무교,성신여자대학교,공학,3.31
3446,*,남성,*,*,B형,*,*,*,daum.net,천주교,한영신학대학교,자연,3.56
3467,*,여성,*,*,B형,*,*,*,gmail.com,기독교,한국방송통신대학교,사회,2.81
3478,*,남성,*,*,AB형,*,*,*,naver.com,무교,중앙대학교,공학,2.55
3490,*,남성,*,*,B형,*,*,*,gmail.com,무교,서울교육대학교,예체능,0.95
3519,*,여성,*,*,B형,*,*,*,yahoo.com,불교,총신대학교,의학,2.51
3526,*,여성,*,*,O형,*,*,*,daum.net,무교,서울여자대학교,교육,0.08
3527,*,여성,*,*,B형,*,*,*,daum.net,무교,한국체육대학교,예체능,1.29
3545,*,남성,*,*,A형,*,*,*,daum.net,불교,경희대학교,인문,2.04
3549,*,남성,*,*,O형,*,*,*,naver.com,무교,숭실대학교,공학,1.57
3556,*,남성,*,*,O형,*,*,*,naver.com,무교,장로회신학대학교,자연,3.39
3561,*,여성,*,*,A형,*,*,*,daum.net,불교,서울대학교,자연,2.78
3567,*,여성,*,*,O형,*,*,*,gmail.com,무교,장로회신학대학교,예체능,2.99
3579,*,남성,*,*,B형,*,*,*,yahoo.com,무교,동국대학교,인문,3.85
3589,*,남성,*,*,O형,*,*,*,gmail.com,무교,한국외국어대학교,의학,2.36
3608,*,남성,*,*,A형,*,*,*,naver.com,기독교,경기대학교,예체능,3.63
3733,*,여성,*,*,A형,*,*,*,daum.net,불교,동국대학교,공학,0.91
3763,*,여성,*,*,B형,*,*,*,yahoo.com,무교,추계예술대학교,사회,1.08
3796,*,남성,*,*,B형,*,*,*,yahoo.com,무교,성신여자대학교,법학,2.2
3798,*,남성,*,*,AB형,*,*,*,gmail.com,기독교,추계예술대학교,사회,3.59
3892,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,동덕여자대학교,예체능,4.21
3910,*,남성,*,*,B형,*,*,*,naver.com,기독교,홍익대학교,자연,0.42
3928,*,남성,*,*,B형,*,*,*,gmail.com,무교,덕성자대학교,의학,0.75
4015,*,남성,*,*,A형,*,*,*,gmail.com,무교,고려대학교,인문,0.27
4052,*,남성,*,*,AB형,*,*,*,gmail.com,무교,동국대학교,인문,2.56
4066,*,남성,*,*,A형,*,*,*,daum.net,불교,한국방송통신대학교,법학,3.57
4068,*,남성,*,*,O형,*,*,*,gmail.com,무교,장로회신학대학교,공학,2.82
4073,*,여성,*,*,A형,*,*,*,naver.com,불교,감리교신학대학교,인문,3.12
4079,*,여성,*,*,AB형,*,*,*,daum.net,불교,한국예술종합학교,예체능,0.49
4105,*,여성,*,*,B형,*,*,*,yahoo.com,무교,서울교육대학교,예체능,0.45
4168,*,남성,*,*,A형,*,*,*,naver.com,기독교,동국대학교,자연,3.3
4175,*,남성,*,*,B형,*,*,*,yahoo.com,천주교,상명대학교,교육,0.78
4181,*,여성,*,*,O형,*,*,*,naver.com,무교,한성대학교,의학,2.35
4186,*,여성,*,*,O형,*,*,*,yahoo.com,기독교,숭실대학교,인문,2.68
4188,*,여성,*,*,O형,*,*,*,daum.net,무교,건국대학교,예체능,1.97
4200,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,중앙대학교,교육,2.71
4231,*,여성,*,*,B형,*,*,*,gmail.com,기독교,한영신학대학교,자연,0.01
4246,*,여성,*,*,O형,*,*,*,naver.com,무교,한국예술종합학교,공학,0.84
4255,*,여성,*,*,A형,*,*,*,gmail.com,기독교,성신여자대학교,의학,0.55
4264,*,여성,*,*,A형,*,*,*,yahoo.com,무교,감리교신학대학교,법학,3.95
4268,*,여성,*,*,B형,*,*,*,yahoo.com,무교,숭실대학교,자연,2.49
4314,*,남성,*,*,AB형,*,*,*,daum.net,불교,한국외국어대학교,공학,2.77
4338,*,여성,*,*,O형,*,*,*,daum.net,무교,동국대학교,예체능,1.18
4367,*,여성,*,*,A형,*,*,*,gmail.com,무교,한국체육대학교,예체능,4.35
4376,*,여성,*,*,B형,*,*,*,yahoo.com,불교,장로회신학대학교,인문,1.8
4433,*,남성,*,*,A형,*,*,*,daum.net,무교,서울교육대학교,인문,3.93
4441,*,여성,*,*,B형,*,*,*,yahoo.com,불교,국민대학교,공학,2.78
4536,*,남성,*,*,A형,*,*,*,gmail.com,불교,감리교신학대학교,법학,3.79
4538,*,남성,*,*,B형,*,*,*,daum.net,불교,육군사관학교,예체능,2.4
4540,*,남성,*,*,AB형,*,*,*,gmail.com,기독교,덕성자대학교,예체능,4.4
4595,*,남성,*,*,B형,*,*,*,yahoo.com,무교,서강대학교,예체능,2.02
4608,*,남성,*,*,O형,*,*,*,naver.com,무교,이화여자대학,인문,4.38
4621,*,남성,*,*,AB형,*,*,*,gmail.com,기독교,국민대학교,법학,0.36
4633,*,여성,*,*,A형,*,*,*,daum.net,무교,서울기독대학교,교육,0.29
4641,*,남성,*,*,A형,*,*,*,gmail.com,무교,한국방송통신대학교,법학,1.46
4666,*,여성,*,*,O형,*,*,*,naver.com,무교,덕성자대학교,법학,1.37
4689,*,남성,*,*,O형,*,*,*,naver.com,무교,한국체육대학교,공학,3.84
4698,*,여성,*,*,B형,*,*,*,daum.net,무교,한양대학교,교육,4.38
4711,*,남성,*,*,O형,*,*,*,daum.net,무교,서강대학교,자연,2.32
4716,*,남성,*,*,AB형,*,*,*,naver.com,기독교,그리스도대학교,의학,1.63
4722,*,여성,*,*,AB형,*,*,*,gmail.com,불교,한영신학대학교,법학,1.19
4740,*,남성,*,*,O형,*,*,*,gmail.com,기독교,동덕여자대학교,법학,0.63
4768,*,남성,*,*,A형,*,*,*,yahoo.com,기독교,삼육대학교,예체능,0.64
4777,*,남성,*,*,O형,*,*,*,yahoo.com,무교,건국대학교,법학,1.42
4798,*,남성,*,*,B형,*,*,*,gmail.com,불교,건국대학교,자연,0.97
4833,*,여성,*,*,O형,*,*,*,gmail.com,불교,서울기독대학교,법학,3.59
4847,*,남성,*,*,B형,*,*,*,gmail.com,불교,경기대학교,의학,0.39
4854,*,남성,*,*,O형,*,*,*,yahoo.com,무교,KAIST,자연,1.9
4888,*,남성,*,*,A형,*,*,*,yahoo.com,무교,서울대학교,사회,2.64
4906,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,성공회대학교,예체능,4.4
4910,*,남성,*,*,B형,*,*,*,yahoo.com,무교,장로회신학대학교,사회,3.79
4930,*,여성,*,*,B형,*,*,*,naver.com,무교,연세대학교,교육,0.67
4935,*,남성,*,*,B형,*,*,*,naver.com,무교,숭실대학교,의학,1.34
4951,*,여성,*,*,O형,*,*,*,yahoo.com,불교,삼육대학교,인문,0.73
4971,*,남성,*,*,B형,*,*,*,daum.net,불교,가톨릭대학교,인문,1.35
5015,*,남성,*,*,A형,*,*,*,gmail.com,불교,장로회신학대학교,인문,2.57
5035,*,여성,*,*,O형,*,*,*,naver.com,무교,삼육대학교,법학,1.1
5045,*,여성,*,*,O형,*,*,*,daum.net,기독교,한양대학교,예체능,2.73
5067,*,여성,*,*,B형,*,*,*,naver.com,무교,그리스도대학교,법학,3.55
5105,*,여성,*,*,O형,*,*,*,daum.net,무교,서경대학교,의학,0.54
5199,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,KAIST,의학,4.37
5264,*,남성,*,*,B형,*,*,*,naver.com,무교,육군사관학교,인문,1.4
5284,*,남성,*,*,O형,*,*,*,gmail.com,무교,이화여자대학,자연,2.09
5301,*,여성,*,*,B형,*,*,*,yahoo.com,무교,광운대학교,교육,0.53
5308,*,여성,*,*,B형,*,*,*,yahoo.com,무교,중앙대학교,자연,2.42
5312,*,남성,*,*,A형,*,*,*,gmail.com,불교,한국예술종합학교,인문,1.2
5358,*,남성,*,*,O형,*,*,*,yahoo.com,무교,한양대학교,교육,3.64
5395,*,남성,*,*,A형,*,*,*,gmail.com,불교,한성대학교,교육,0.62
5407,*,남성,*,*,A형,*,*,*,yahoo.com,기독교,경희대학교,사회,4.2
5442,*,남성,*,*,B형,*,*,*,gmail.com,무교,감리교신학대학교,공학,4.22
5443,*,남성,*,*,A형,*,*,*,daum.net,무교,가톨릭대학교,의학,4.36
5445,*,남성,*,*,B형,*,*,*,naver.com,무교,세종대학교,자연,0.6
5460,*,남성,*,*,A형,*,*,*,daum.net,무교,상명대학교,교육,3.25
5490,*,여성,*,*,A형,*,*,*,yahoo.com,무교,연세대학교,교육,3.68
5508,*,남성,*,*,A형,*,*,*,yahoo.com,천주교,성균관대학교,법학,3.32
5516,*,남성,*,*,A형,*,*,*,yahoo.com,무교,성신여자대학교,인문,2.3
5519,*,남성,*,*,A형,*,*,*,gmail.com,무교,가톨릭대학교,교육,0.12
5576,*,여성,*,*,O형,*,*,*,daum.net,무교,장로회신학대학교,자연,3.54
5584,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,광운대학교,의학,1.19
5651,*,여성,*,*,B형,*,*,*,gmail.com,기독교,성공회대학교,자연,1.08
5683,*,남성,*,*,B형,*,*,*,yahoo.com,불교,한국성서대학교,법학,1.54
5700,*,여성,*,*,B형,*,*,*,naver.com,천주교,한국체육대학교,예체능,1.25
5723,*,남성,*,*,O형,*,*,*,daum.net,무교,성균관대학교,자연,1.78
5734,*,여성,*,*,B형,*,*,*,gmail.com,불교,그리스도대학교,의학,1.9
5746,*,여성,*,*,B형,*,*,*,naver.com,기독교,감리교신학대학교,자연,1.71
5774,*,여성,*,*,B형,*,*,*,gmail.com,기독교,연세대학교,공학,2.47
5779,*,남성,*,*,A형,*,*,*,daum.net,무교,서울교육대학교,법학,1.53
5786,*,여성,*,*,A형,*,*,*,daum.net,무교,숙명여자대학교,법학,1.14
5796,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,그리스도대학교,예체능,2.24
5825,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,추계예술대학교,인문,0.85
5850,*,남성,*,*,AB형,*,*,*,gmail.com,무교,육군사관학교,법학,2.95
5891,*,남성,*,*,O형,*,*,*,daum.net,기독교,경희대학교,의학,3.4
5907,*,남성,*,*,O형,*,*,*,daum.net,천주교,서울기독대학교,자연,4.08
5920,*,여성,*,*,O형,*,*,*,yahoo.com,불교,추계예술대학교,자연,2.26
5929,*,남성,*,*,AB형,*,*,*,daum.net,무교,숙명여자대학교,교육,1.27
5974,*,여성,*,*,A형,*,*,*,gmail.com,불교,한양대학교,사회,3.45
5998,*,남성,*,*,A형,*,*,*,daum.net,천주교,서울대학교,자연,2.54
6020,*,여성,*,*,O형,*,*,*,yahoo.com,기독교,감리교신학대학교,공학,0.77
6033,*,남성,*,*,B형,*,*,*,daum.net,무교,한영신학대학교,사회,2.66
6113,*,남성,*,*,O형,*,*,*,daum.net,무교,한영신학대학교,자연,1.37
6122,*,여성,*,*,O형,*,*,*,yahoo.com,무교,경희대학교,예체능,3.64
6125,*,여성,*,*,B형,*,*,*,gmail.com,무교,한국예술종합학교,법학,3.75
6182,*,여성,*,*,O형,*,*,*,naver.com,불교,광운대학교,공학,1.52
6226,*,남성,*,*,B형,*,*,*,daum.net,천주교,상명대학교,의학,0.65
6277,*,여성,*,*,A형,*,*,*,naver.com,무교,총신대학교,공학,1.52
6291,*,여성,*,*,O형,*,*,*,gmail.com,불교,성신여자대학교,의학,2.64
6305,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,한성대학교,인문,1.42
6346,*,여성,*,*,O형,*,*,*,gmail.com,무교,숭실대학교,공학,3.07
6378,*,남성,*,*,O형,*,*,*,gmail.com,무교,서울과학기술대학교,인문,3.94
6398,*,남성,*,*,A형,*,*,*,daum.net,기독교,경희대학교,사회,4.43
6410,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,경기대학교,법학,3.27
6423,*,여성,*,*,A형,*,*,*,gmail.com,무교,성공회대학교,인문,2.56
6469,*,여성,*,*,O형,*,*,*,yahoo.com,불교,서울기독대학교,의학,3.87
6482,*,여성,*,*,O형,*,*,*,daum.net,무교,장로회신학대학교,의학,2.2
6530,*,여성,*,*,O형,*,*,*,yahoo.com,무교,광운대학교,자연,4.25
6560,*,여성,*,*,O형,*,*,*,naver.com,천주교,한국방송통신대학교,공학,1.26
6620,*,여성,*,*,A형,*,*,*,daum.net,무교,성균관대학교,공학,3.99
6635,*,여성,*,*,B형,*,*,*,gmail.com,기독교,한양대학교,법학,2.97
6637,*,남성,*,*,A형,*,*,*,gmail.com,기독교,동덕여자대학교,교육,2.84
6657,*,남성,*,*,O형,*,*,*,gmail.com,무교,경기대학교,인문,4.06
6664,*,여성,*,*,O형,*,*,*,gmail.com,무교,건국대학교,인문,3.3
6669,*,남성,*,*,AB형,*,*,*,daum.net,기독교,한영신학대학교,공학,2.23
6685,*,여성,*,*,A형,*,*,*,daum.net,기독교,홍익대학교,공학,0.69
6731,*,남성,*,*,O형,*,*,*,daum.net,기독교,서울교육대학교,사회,0.35
6758,*,여성,*,*,A형,*,*,*,yahoo.com,무교,한성대학교,자연,4.48
6795,*,남성,*,*,B형,*,*,*,naver.com,무교,경희대학교,사회,0.87
6947,*,여성,*,*,A형,*,*,*,naver.com,불교,연세대학교,교육,1.87
6954,*,여성,*,*,B형,*,*,*,gmail.com,무교,KAIST,자연,4.08
6955,*,남성,*,*,AB형,*,*,*,naver.com,불교,한영신학대학교,예체능,4.17
6979,*,남성,*,*,B형,*,*,*,naver.com,무교,한영신학대학교,인문,1.42
7002,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,건국대학교,교육,1.21
7037,*,남성,*,*,A형,*,*,*,gmail.com,무교,그리스도대학교,예체능,4.1
7060,*,여성,*,*,A형,*,*,*,naver.com,무교,육군사관학교,교육,1.93
7084,*,남성,*,*,B형,*,*,*,yahoo.com,불교,총신대학교,예체능,3.73
7109,*,여성,*,*,B형,*,*,*,naver.com,무교,장로회신학대학교,인문,4.32
7120,*,여성,*,*,O형,*,*,*,naver.com,천주교,한성대학교,예체능,3.36
7121,*,여성,*,*,O형,*,*,*,daum.net,불교,감리교신학대학교,법학,4.39
7135,*,남성,*,*,O형,*,*,*,gmail.com,무교,동국대학교,사회,0.95
7145,*,여성,*,*,O형,*,*,*,gmail.com,무교,한국체육대학교,예체능,0.98
7174,*,여성,*,*,A형,*,*,*,gmail.com,기독교,서울과학기술대학교,인문,0.7
7210,*,남성,*,*,O형,*,*,*,daum.net,기독교,세종대학교,자연,2.21
7356,*,남성,*,*,B형,*,*,*,daum.net,기독교,고려대학교,교육,3.53
7367,*,여성,*,*,A형,*,*,*,gmail.com,기독교,이화여자대학,공학,0.53
7388,*,남성,*,*,A형,*,*,*,gmail.com,불교,한양대학교,의학,2.85
7422,*,남성,*,*,AB형,*,*,*,gmail.com,기독교,이화여자대학,공학,3.26
7424,*,남성,*,*,A형,*,*,*,naver.com,천주교,서울대학교,사회,3.47
7430,*,남성,*,*,B형,*,*,*,daum.net,무교,한국성서대학교,인문,2.14
7460,*,남성,*,*,AB형,*,*,*,gmail.com,무교,KAIST,법학,2.12
7478,*,여성,*,*,AB형,*,*,*,daum.net,무교,서울교육대학교,의학,0.85
7488,*,여성,*,*,A형,*,*,*,gmail.com,무교,명지대학교,교육,2.59
7520,*,여성,*,*,A형,*,*,*,yahoo.com,무교,덕성자대학교,자연,0.45
7545,*,여성,*,*,A형,*,*,*,gmail.com,불교,총신대학교,교육,1.96
7546,*,여성,*,*,A형,*,*,*,yahoo.com,불교,상명대학교,의학,4.46
7551,*,여성,*,*,O형,*,*,*,gmail.com,불교,한국예술종합학교,공학,0.55
7621,*,여성,*,*,AB형,*,*,*,naver.com,기독교,성균관대학교,인문,2.76
7649,*,남성,*,*,B형,*,*,*,naver.com,기독교,KAIST,교육,4.47
7655,*,남성,*,*,A형,*,*,*,daum.net,불교,연세대학교,공학,3.13
7684,*,여성,*,*,O형,*,*,*,daum.net,기독교,서울여자대학교,인문,2.24
7769,*,남성,*,*,A형,*,*,*,yahoo.com,무교,서울시립대학교,의학,1.93
7793,*,남성,*,*,B형,*,*,*,yahoo.com,천주교,서울여자대학교,인문,0.44
7801,*,남성,*,*,A형,*,*,*,yahoo.com,기독교,연세대학교,예체능,1.58
7810,*,남성,*,*,AB형,*,*,*,daum.net,무교,한국외국어대학교,예체능,0.27
7821,*,여성,*,*,A형,*,*,*,yahoo.com,천주교,서강대학교,자연,3.11
7832,*,남성,*,*,O형,*,*,*,gmail.com,무교,한국성서대학교,교육,0.48
7850,*,남성,*,*,A형,*,*,*,yahoo.com,무교,한국성서대학교,의학,3.92
7873,*,여성,*,*,AB형,*,*,*,daum.net,천주교,한국체육대학교,예체능,0.11
7952,*,남성,*,*,AB형,*,*,*,gmail.com,기독교,장로회신학대학교,예체능,0.99
7956,*,여성,*,*,A형,*,*,*,naver.com,무교,한성대학교,예체능,1.65
7985,*,남성,*,*,O형,*,*,*,gmail.com,무교,감리교신학대학교,사회,0.14
8011,*,여성,*,*,O형,*,*,*,naver.com,무교,서울과학기술대학교,법학,0.41
8014,*,여성,*,*,B형,*,*,*,naver.com,무교,성신여자대학교,인문,2
8099,*,여성,*,*,B형,*,*,*,daum.net,불교,서울대학교,인문,4.26
8105,*,여성,*,*,AB형,*,*,*,gmail.com,불교,한양대학교,공학,0.11
8175,*,여성,*,*,AB형,*,*,*,gmail.com,불교,홍익대학교,자연,1.03
8177,*,여성,*,*,O형,*,*,*,gmail.com,불교,세종대학교,사회,2.5
8238,*,여성,*,*,AB형,*,*,*,daum.net,불교,국민대학교,자연,4.18
8267,*,남성,*,*,B형,*,*,*,gmail.com,무교,성공회대학교,예체능,2.06
8313,*,여성,*,*,O형,*,*,*,naver.com,무교,숭실대학교,법학,1.03
8320,*,남성,*,*,A형,*,*,*,yahoo.com,천주교,장로회신학대학교,의학,3.12
8331,*,남성,*,*,A형,*,*,*,gmail.com,기독교,성신여자대학교,공학,3.08
8338,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,그리스도대학교,교육,2.06
8369,*,남성,*,*,A형,*,*,*,daum.net,불교,한성대학교,의학,3.85
8399,*,여성,*,*,B형,*,*,*,daum.net,무교,서울대학교,의학,1.63
8476,*,여성,*,*,A형,*,*,*,gmail.com,불교,세종대학교,법학,1.7
8477,*,여성,*,*,A형,*,*,*,gmail.com,무교,이화여자대학,자연,3.81
8485,*,남성,*,*,O형,*,*,*,naver.com,기독교,이화여자대학,자연,0.87
8516,*,여성,*,*,AB형,*,*,*,yahoo.com,불교,한국외국어대학교,법학,4.3
8540,*,여성,*,*,O형,*,*,*,naver.com,불교,장로회신학대학교,의학,1.73
8559,*,여성,*,*,O형,*,*,*,gmail.com,불교,육군사관학교,사회,3.47
8584,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,육군사관학교,교육,1.14
8604,*,남성,*,*,B형,*,*,*,naver.com,무교,한영신학대학교,법학,1.02
8637,*,남성,*,*,O형,*,*,*,naver.com,기독교,서울교육대학교,사회,0.83
8689,*,여성,*,*,O형,*,*,*,daum.net,무교,한국예술종합학교,사회,1.81
8737,*,여성,*,*,A형,*,*,*,daum.net,천주교,KAIST,자연,3.07
8753,*,여성,*,*,B형,*,*,*,gmail.com,기독교,한국성서대학교,자연,3.26
8766,*,남성,*,*,AB형,*,*,*,naver.com,무교,한국성서대학교,자연,3.11
8780,*,여성,*,*,B형,*,*,*,naver.com,기독교,감리교신학대학교,공학,1.09
8835,*,여성,*,*,AB형,*,*,*,yahoo.com,기독교,한국성서대학교,인문,0.36
8850,*,여성,*,*,B형,*,*,*,daum.net,기독교,경기대학교,법학,2.37
8861,*,남성,*,*,O형,*,*,*,yahoo.com,불교,한영신학대학교,법학,1.19
8864,*,남성,*,*,A형,*,*,*,daum.net,천주교,건국대학교,예체능,0.96
8884,*,남성,*,*,O형,*,*,*,gmail.com,무교,동덕여자대학교,의학,0.43
8894,*,여성,*,*,O형,*,*,*,yahoo.com,불교,상명대학교,의학,1.41
8964,*,남성,*,*,B형,*,*,*,daum.net,무교,국민대학교,자연,4.43
8971,*,여성,*,*,A형,*,*,*,naver.com,불교,서울교육대학교,법학,3.73
8975,*,여성,*,*,B형,*,*,*,daum.net,기독교,경희대학교,사회,3.42
8987,*,남성,*,*,A형,*,*,*,naver.com,기독교,한국방송통신대학교,인문,1.43
8997,*,남성,*,*,O형,*,*,*,naver.com,무교,홍익대학교,예체능,3.7
9010,*,남성,*,*,O형,*,*,*,yahoo.com,천주교,동국대학교,교육,0.96
9032,*,남성,*,*,A형,*,*,*,gmail.com,기독교,숙명여자대학교,예체능,2.93
9036,*,남성,*,*,B형,*,*,*,gmail.com,기독교,한영신학대학교,예체능,4.03
9042,*,여성,*,*,A형,*,*,*,yahoo.com,불교,홍익대학교,공학,4.16
9045,*,여성,*,*,A형,*,*,*,gmail.com,불교,성균관대학교,사회,1.73
9046,*,여성,*,*,O형,*,*,*,naver.com,무교,숭실대학교,인문,3.03
9086,*,여성,*,*,AB형,*,*,*,naver.com,불교,건국대학교,법학,1.57
9096,*,남성,*,*,O형,*,*,*,daum.net,기독교,서울과학기술대학교,인문,3.36
9102,*,여성,*,*,B형,*,*,*,daum.net,무교,경희대학교,자연,0.6
9132,*,남성,*,*,A형,*,*,*,yahoo.com,무교,한국체육대학교,공학,3.36
9134,*,남성,*,*,A형,*,*,*,naver.com,무교,중앙대학교,사회,1.33
9159,*,여성,*,*,B형,*,*,*,naver.com,불교,한성대학교,자연,3.48
9160,*,남성,*,*,O형,*,*,*,gmail.com,무교,광운대학교,예체능,1.01
9179,*,남성,*,*,O형,*,*,*,naver.com,무교,국민대학교,법학,1.47
9285,*,남성,*,*,B형,*,*,*,naver.com,기독교,중앙대학교,인문,3.32
9287,*,여성,*,*,A형,*,*,*,naver.com,무교,한국예술종합학교,인문,0.5
