No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
32924,*,여성,*,*,O형,*,*,*,daum.net,불교,95.88.112.6,b8:e1:ae:19:78:ba
32931,*,남성,*,*,O형,*,*,*,gmail.com,무교,139.153.103.153,29:0a:38:52:ef:c8
32944,*,여성,*,*,AB형,*,*,*,naver.com,무교,208.239.68.127,18:8c:97:04:be:e7
32964,*,여성,*,*,A형,*,*,*,gmail.com,무교,254.96.133.50,c6:ed:64:9b:3e:f5
32971,*,여성,*,*,B형,*,*,*,naver.com,무교,72.178.179.6,4d:a1:db:7e:69:04
32978,*,남성,*,*,A형,*,*,*,gmail.com,기독교,90.124.9.94,1d:63:c9:6a:ad:84
32985,*,남성,*,*,AB형,*,*,*,naver.com,기독교,26.28.121.130,d0:65:11:3b:ad:ef
32997,*,남성,*,*,A형,*,*,*,naver.com,무교,154.218.149.153,54:4d:37:63:5f:30
33008,*,남성,*,*,B형,*,*,*,daum.net,기독교,112.197.125.7,f5:02:80:c2:75:9f
33009,*,여성,*,*,B형,*,*,*,gmail.com,무교,242.228.156.22,fb:73:86:91:69:b6
33018,*,남성,*,*,A형,*,*,*,naver.com,무교,124.65.203.190,1c:f8:76:c2:08:d7
33021,*,남성,*,*,O형,*,*,*,naver.com,무교,67.150.218.238,da:8c:b7:f6:96:10
33023,*,여성,*,*,A형,*,*,*,daum.net,기독교,14.200.79.155,ff:33:f4:e3:ba:c1
33036,*,여성,*,*,B형,*,*,*,naver.com,무교,37.63.219.10,ce:e0:c9:bf:4a:44
33037,*,여성,*,*,A형,*,*,*,naver.com,무교,74.152.55.48,09:8a:6f:24:e3:40
33041,*,여성,*,*,B형,*,*,*,yahoo.com,불교,206.200.107.104,13:e7:86:c8:f3:d4
33062,*,남성,*,*,O형,*,*,*,yahoo.com,천주교,159.4.79.242,fd:06:6b:bf:b6:5f
33068,*,여성,*,*,B형,*,*,*,daum.net,천주교,79.100.212.172,9e:d1:ef:29:16:44
33082,*,남성,*,*,B형,*,*,*,naver.com,기독교,206.38.215.39,0a:61:81:2c:e3:39
33088,*,여성,*,*,B형,*,*,*,gmail.com,무교,12.19.7.167,3f:b9:6a:db:a3:23
33089,*,여성,*,*,O형,*,*,*,yahoo.com,불교,98.62.28.152,c5:c1:d1:21:60:a4
33098,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,153.171.97.119,f0:8f:9e:f4:00:62
33101,*,남성,*,*,A형,*,*,*,naver.com,무교,89.251.159.196,ff:61:34:58:39:c5
33125,*,여성,*,*,A형,*,*,*,gmail.com,무교,102.39.33.176,f1:fb:88:cb:53:ab
33130,*,남성,*,*,O형,*,*,*,daum.net,천주교,56.155.189.46,18:06:3e:c4:41:94
33139,*,여성,*,*,AB형,*,*,*,yahoo.com,무교,249.123.227.84,b5:3e:1b:a5:91:a8
33145,*,여성,*,*,O형,*,*,*,naver.com,불교,86.108.180.23,a4:5e:0f:94:31:f9
33146,*,남성,*,*,O형,*,*,*,gmail.com,무교,160.255.225.215,27:0d:f4:f0:25:2a
33147,*,남성,*,*,A형,*,*,*,gmail.com,무교,190.247.146.160,76:fd:cc:72:0b:ae
33154,*,여성,*,*,AB형,*,*,*,naver.com,무교,221.55.170.16,ea:7b:a9:69:74:95
33156,*,남성,*,*,B형,*,*,*,gmail.com,무교,159.26.152.99,bc:20:6b:1d:81:6a
33157,*,남성,*,*,A형,*,*,*,naver.com,무교,145.184.241.46,8b:da:35:1a:13:19
33174,*,여성,*,*,B형,*,*,*,yahoo.com,무교,159.33.168.81,a6:60:c4:a1:d8:d2
33177,*,남성,*,*,B형,*,*,*,gmail.com,무교,197.24.194.247,6f:66:ee:78:d1:6e
33183,*,남성,*,*,B형,*,*,*,yahoo.com,무교,207.109.170.217,bf:23:ec:81:6f:97
33191,*,여성,*,*,B형,*,*,*,daum.net,무교,69.153.64.194,26:d8:57:aa:a3:e3
33196,*,남성,*,*,A형,*,*,*,gmail.com,불교,215.193.140.147,4b:f6:ce:58:f2:95
33197,*,여성,*,*,AB형,*,*,*,gmail.com,천주교,64.246.47.13,86:a9:e5:43:ab:f3
33224,*,여성,*,*,O형,*,*,*,gmail.com,불교,7.242.131.178,4e:93:82:e9:fd:fa
33233,*,여성,*,*,B형,*,*,*,yahoo.com,천주교,189.61.186.233,42:cc:29:68:bf:d8
33237,*,여성,*,*,O형,*,*,*,naver.com,무교,91.224.172.107,ba:97:36:14:55:d2
33251,*,여성,*,*,B형,*,*,*,yahoo.com,천주교,160.182.193.118,77:9b:7a:cf:5c:46
33253,*,여성,*,*,A형,*,*,*,gmail.com,무교,16.110.24.186,8c:49:11:ba:a7:2f
33255,*,남성,*,*,O형,*,*,*,yahoo.com,무교,116.196.243.199,50:69:ea:18:e6:7d
33257,*,여성,*,*,O형,*,*,*,naver.com,기독교,35.27.170.41,d1:9c:de:c3:e8:fd
33259,*,남성,*,*,O형,*,*,*,daum.net,무교,65.58.91.57,92:84:8b:f1:cc:14
33281,*,여성,*,*,O형,*,*,*,naver.com,무교,219.33.203.76,91:70:5c:d1:e6:c5
33282,*,남성,*,*,A형,*,*,*,gmail.com,무교,132.58.138.50,e9:20:40:d4:16:0e
33295,*,여성,*,*,A형,*,*,*,naver.com,불교,113.221.159.33,48:f6:98:18:b0:c6
33301,*,여성,*,*,A형,*,*,*,gmail.com,무교,140.118.197.93,8f:4f:48:a8:5b:e6
33305,*,여성,*,*,A형,*,*,*,naver.com,무교,64.241.14.53,51:17:96:73:7d:8e
33321,*,남성,*,*,A형,*,*,*,naver.com,무교,184.203.246.31,24:d0:19:f6:c5:d7
33335,*,여성,*,*,B형,*,*,*,yahoo.com,불교,13.196.80.7,41:d3:8b:fb:2f:82
33337,*,여성,*,*,A형,*,*,*,gmail.com,불교,195.50.227.235,f4:0b:85:10:96:a2
33342,*,여성,*,*,O형,*,*,*,naver.com,무교,211.8.39.239,6c:e4:91:45:5b:63
33352,*,남성,*,*,B형,*,*,*,daum.net,무교,230.65.23.35,89:74:cb:5f:14:01
33353,*,여성,*,*,B형,*,*,*,naver.com,불교,184.245.249.198,47:fc:e1:3e:21:1f
33377,*,남성,*,*,A형,*,*,*,daum.net,불교,23.232.176.6,7b:4a:9c:2f:19:e8
33392,*,여성,*,*,B형,*,*,*,gmail.com,불교,108.9.85.37,cb:8d:51:4d:d3:aa
33414,*,남성,*,*,B형,*,*,*,yahoo.com,무교,151.11.147.66,7d:9f:03:65:1b:5b
33428,*,여성,*,*,O형,*,*,*,gmail.com,기독교,158.143.83.29,6c:b4:65:c8:ac:44
33436,*,여성,*,*,B형,*,*,*,gmail.com,기독교,196.126.36.60,cb:2c:37:f6:2a:47
33441,*,여성,*,*,AB형,*,*,*,daum.net,무교,231.244.16.200,6f:0e:b0:a2:68:f6
33444,*,여성,*,*,B형,*,*,*,yahoo.com,불교,3.93.33.225,54:65:17:c4:57:46
33447,*,여성,*,*,AB형,*,*,*,gmail.com,무교,16.215.128.204,59:1b:0f:e3:ec:de
33451,*,여성,*,*,O형,*,*,*,daum.net,무교,246.140.118.212,e3:c8:ac:5d:f2:bc
33471,*,남성,*,*,O형,*,*,*,yahoo.com,불교,185.184.208.168,17:e7:3a:58:02:53
33472,*,여성,*,*,AB형,*,*,*,daum.net,무교,98.86.248.61,a8:f7:78:00:89:f7
33477,*,여성,*,*,A형,*,*,*,gmail.com,불교,64.213.162.127,3b:99:2b:f6:92:8f
33479,*,여성,*,*,O형,*,*,*,yahoo.com,무교,17.122.104.95,a7:c4:2d:5f:a6:65
33485,*,여성,*,*,B형,*,*,*,naver.com,무교,251.147.72.152,d8:56:c0:e6:08:b0
33487,*,남성,*,*,B형,*,*,*,yahoo.com,불교,26.243.107.200,aa:2b:fb:00:5b:35
33495,*,남성,*,*,A형,*,*,*,naver.com,무교,190.253.200.2,c0:8f:63:65:87:86
33496,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,211.184.88.14,2b:65:58:0f:ed:c7
33512,*,남성,*,*,O형,*,*,*,yahoo.com,무교,226.135.10.161,59:df:28:90:9f:0a
33517,*,남성,*,*,AB형,*,*,*,daum.net,무교,2.60.79.187,41:e7:8a:8c:e3:b7
33519,*,여성,*,*,O형,*,*,*,gmail.com,기독교,227.170.1.100,3c:f4:66:24:2e:ca
33527,*,여성,*,*,A형,*,*,*,daum.net,무교,52.52.37.236,a6:5a:68:42:da:bc
33533,*,여성,*,*,A형,*,*,*,daum.net,무교,14.148.230.88,ce:31:90:d8:d6:a1
33538,*,여성,*,*,A형,*,*,*,gmail.com,무교,47.13.99.231,fc:3f:20:62:81:75
33539,*,남성,*,*,AB형,*,*,*,daum.net,불교,54.78.4.207,08:42:f1:c2:60:6e
33554,*,남성,*,*,B형,*,*,*,naver.com,무교,1.125.53.62,26:f4:c0:95:e7:aa
33559,*,여성,*,*,B형,*,*,*,naver.com,불교,203.113.226.109,29:e2:8e:c5:41:a6
33573,*,여성,*,*,B형,*,*,*,gmail.com,무교,192.200.66.219,cd:03:74:43:a0:5e
33596,*,여성,*,*,AB형,*,*,*,yahoo.com,무교,244.107.234.100,47:70:73:65:03:fa
33598,*,남성,*,*,O형,*,*,*,daum.net,불교,234.230.252.61,d4:df:d6:18:41:d0
33611,*,남성,*,*,A형,*,*,*,yahoo.com,무교,199.121.174.71,ec:ec:66:2f:5d:10
33615,*,여성,*,*,A형,*,*,*,daum.net,무교,222.200.186.207,f0:84:61:1b:45:9d
33622,*,남성,*,*,O형,*,*,*,daum.net,천주교,229.114.38.79,69:69:1e:5a:28:84
33633,*,남성,*,*,B형,*,*,*,gmail.com,천주교,249.83.86.66,66:ec:ec:c7:60:87
33635,*,남성,*,*,A형,*,*,*,daum.net,무교,142.156.235.220,fa:6b:8d:85:b1:1d
33636,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,221.9.233.141,27:81:11:79:cd:e2
33638,*,여성,*,*,A형,*,*,*,gmail.com,무교,203.44.167.225,41:21:83:8f:c7:20
33648,*,여성,*,*,B형,*,*,*,yahoo.com,불교,38.61.191.53,c8:63:04:81:ab:7c
33663,*,남성,*,*,A형,*,*,*,yahoo.com,무교,183.193.175.123,96:31:37:34:3f:d4
33694,*,남성,*,*,O형,*,*,*,gmail.com,무교,37.126.235.186,eb:3a:71:ce:1e:fe
33698,*,여성,*,*,B형,*,*,*,naver.com,천주교,155.131.202.87,f8:66:7b:bd:9f:5e
33699,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,150.254.189.58,28:34:b0:4e:fa:04
33711,*,남성,*,*,A형,*,*,*,yahoo.com,기독교,164.172.235.182,de:13:5d:8b:85:4c
33714,*,여성,*,*,A형,*,*,*,yahoo.com,무교,92.167.135.174,b1:ee:8f:f7:0b:53
33726,*,여성,*,*,B형,*,*,*,gmail.com,무교,39.105.192.50,ef:38:fa:e8:e3:95
33730,*,남성,*,*,B형,*,*,*,daum.net,무교,72.191.195.218,ab:8a:bf:b9:65:9a
33731,*,여성,*,*,O형,*,*,*,gmail.com,기독교,108.67.245.130,b0:da:6a:a2:5b:dc
33734,*,남성,*,*,A형,*,*,*,gmail.com,무교,28.151.135.195,32:1c:e4:6b:08:f4
33751,*,남성,*,*,B형,*,*,*,yahoo.com,불교,182.221.184.183,5a:1f:5f:ff:7b:e0
33771,*,남성,*,*,O형,*,*,*,gmail.com,기독교,70.198.226.81,14:d8:ab:90:ae:be
33772,*,여성,*,*,A형,*,*,*,yahoo.com,무교,210.210.19.84,c2:5c:f4:91:0f:7e
33783,*,여성,*,*,O형,*,*,*,gmail.com,기독교,33.185.156.157,79:a5:c1:2a:7e:dc
33789,*,여성,*,*,O형,*,*,*,yahoo.com,천주교,42.166.157.229,aa:34:7b:f5:f3:49
33795,*,남성,*,*,B형,*,*,*,yahoo.com,천주교,165.160.155.92,aa:4f:61:3d:77:26
33800,*,여성,*,*,B형,*,*,*,daum.net,불교,235.51.236.5,98:22:65:e0:77:fd
33808,*,여성,*,*,A형,*,*,*,gmail.com,무교,175.68.154.37,62:6f:15:31:fd:07
33809,*,남성,*,*,B형,*,*,*,daum.net,기독교,232.129.3.147,2c:90:4f:49:e3:a1
33831,*,여성,*,*,O형,*,*,*,daum.net,불교,24.36.142.189,d7:07:4f:cb:35:70
33836,*,여성,*,*,B형,*,*,*,daum.net,무교,151.45.225.63,25:dd:48:93:e7:60
33837,*,여성,*,*,O형,*,*,*,gmail.com,기독교,194.25.176.86,01:38:76:50:f9:67
33848,*,남성,*,*,A형,*,*,*,daum.net,무교,116.43.206.113,a9:03:54:2e:d8:39
33849,*,남성,*,*,AB형,*,*,*,yahoo.com,불교,146.238.104.32,11:7f:85:8d:d5:c2
33864,*,남성,*,*,A형,*,*,*,naver.com,기독교,36.53.19.198,45:06:51:3e:97:3c
33865,*,여성,*,*,A형,*,*,*,gmail.com,무교,6.119.149.151,fd:d9:1d:ea:70:ea
33884,*,남성,*,*,A형,*,*,*,gmail.com,천주교,7.212.173.38,45:f5:e2:26:76:88
33887,*,남성,*,*,O형,*,*,*,yahoo.com,불교,34.127.161.110,de:f2:b3:d9:c2:21
33889,*,남성,*,*,O형,*,*,*,naver.com,천주교,70.2.243.105,f7:a0:20:53:34:f4
33893,*,여성,*,*,AB형,*,*,*,yahoo.com,불교,254.1.211.225,07:47:8a:48:f7:bc
33916,*,남성,*,*,O형,*,*,*,naver.com,기독교,28.75.93.170,47:6c:12:4d:25:41
33918,*,남성,*,*,B형,*,*,*,gmail.com,기독교,238.70.59.30,d3:d0:7e:f0:0f:a3
33922,*,남성,*,*,B형,*,*,*,naver.com,무교,19.102.229.66,22:b6:74:d9:62:82
33929,*,여성,*,*,A형,*,*,*,naver.com,불교,191.80.105.79,5d:b7:80:29:71:1f
33930,*,남성,*,*,O형,*,*,*,naver.com,무교,152.213.70.229,92:71:12:e8:bf:d6
33938,*,여성,*,*,B형,*,*,*,yahoo.com,무교,235.214.137.220,d3:27:c4:d8:f0:d4
33946,*,남성,*,*,A형,*,*,*,daum.net,기독교,160.43.175.205,e2:09:e2:03:c1:5b
33962,*,남성,*,*,A형,*,*,*,daum.net,무교,52.247.186.61,77:79:45:cc:0d:8a
33988,*,여성,*,*,B형,*,*,*,gmail.com,무교,16.31.127.199,c2:1c:0e:6e:3f:05
34001,*,남성,*,*,AB형,*,*,*,gmail.com,무교,92.202.140.2,aa:1f:67:d1:e4:a0
34012,*,여성,*,*,A형,*,*,*,naver.com,불교,39.195.234.166,32:8d:04:85:24:aa
34017,*,남성,*,*,B형,*,*,*,naver.com,무교,47.85.54.171,e6:8a:53:ca:94:8f
34023,*,남성,*,*,B형,*,*,*,naver.com,무교,155.228.76.202,23:97:b1:11:64:55
34030,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,76.20.152.73,ad:73:c6:43:a0:de
34036,*,남성,*,*,AB형,*,*,*,naver.com,기독교,13.88.137.219,62:b2:fb:cb:19:ec
34048,*,남성,*,*,O형,*,*,*,yahoo.com,불교,78.26.13.163,b4:83:c0:e3:fe:a1
34051,*,남성,*,*,O형,*,*,*,gmail.com,기독교,56.140.110.221,85:ba:4a:2e:48:c9
34056,*,남성,*,*,B형,*,*,*,yahoo.com,무교,204.34.131.253,be:62:8a:52:3e:51
34060,*,여성,*,*,B형,*,*,*,daum.net,기독교,50.229.153.184,54:f8:00:b4:6c:ba
34064,*,남성,*,*,A형,*,*,*,gmail.com,무교,212.175.176.187,c1:93:24:21:00:74
34066,*,남성,*,*,A형,*,*,*,naver.com,불교,188.169.188.4,c4:8a:c6:a2:4e:cc
34069,*,남성,*,*,O형,*,*,*,daum.net,불교,211.152.178.153,e4:73:5c:39:0f:49
34073,*,여성,*,*,B형,*,*,*,naver.com,불교,17.2.74.87,fa:d8:49:cb:76:69
34083,*,여성,*,*,AB형,*,*,*,yahoo.com,무교,207.165.91.116,a9:7f:3e:3b:37:1f
34097,*,남성,*,*,A형,*,*,*,gmail.com,무교,51.33.70.126,f0:8e:9f:d3:d5:b7
34098,*,남성,*,*,A형,*,*,*,naver.com,무교,206.229.96.48,02:f6:42:f5:2e:bf
34107,*,여성,*,*,A형,*,*,*,naver.com,천주교,71.243.137.55,ff:95:00:b8:9c:5f
34116,*,여성,*,*,A형,*,*,*,naver.com,기독교,176.126.32.224,7d:4b:90:f4:fd:80
34122,*,남성,*,*,B형,*,*,*,naver.com,불교,213.171.99.144,c1:67:16:10:eb:ec
34147,*,여성,*,*,O형,*,*,*,gmail.com,기독교,139.67.238.91,5e:bb:77:c5:21:02
34149,*,여성,*,*,O형,*,*,*,naver.com,천주교,72.42.249.115,0b:78:94:7a:9a:53
34152,*,남성,*,*,AB형,*,*,*,naver.com,기독교,25.5.4.157,b6:88:8f:22:46:4e
34170,*,남성,*,*,O형,*,*,*,naver.com,무교,119.221.179.230,1f:f6:d7:07:7f:44
34175,*,여성,*,*,AB형,*,*,*,naver.com,불교,6.59.66.15,ae:1b:86:26:27:de
34183,*,남성,*,*,A형,*,*,*,daum.net,기독교,5.5.128.212,9c:a3:9a:76:0a:68
34199,*,여성,*,*,B형,*,*,*,naver.com,기독교,197.214.115.140,92:79:ed:2b:31:fb
34207,*,남성,*,*,B형,*,*,*,gmail.com,기독교,33.73.147.63,71:d6:87:70:36:e0
34215,*,남성,*,*,O형,*,*,*,naver.com,기독교,238.182.45.170,47:2d:c6:f2:61:a1
34231,*,남성,*,*,AB형,*,*,*,gmail.com,불교,198.83.90.41,d3:fc:db:c7:a7:31
34237,*,여성,*,*,B형,*,*,*,gmail.com,기독교,151.148.219.235,2e:b7:38:e9:6c:b0
34242,*,여성,*,*,A형,*,*,*,naver.com,불교,86.251.111.152,41:d1:6c:51:08:22
34246,*,남성,*,*,B형,*,*,*,naver.com,기독교,109.226.17.229,ea:0f:b7:5a:cc:06
34248,*,여성,*,*,O형,*,*,*,naver.com,무교,43.164.209.220,99:e8:12:40:38:72
34255,*,남성,*,*,AB형,*,*,*,gmail.com,무교,192.119.183.110,00:74:f0:93:73:2a
34272,*,남성,*,*,A형,*,*,*,naver.com,불교,42.64.118.184,f6:a7:d8:c3:76:28
34281,*,남성,*,*,A형,*,*,*,yahoo.com,천주교,113.71.148.12,1e:db:e1:3b:d5:71
34302,*,여성,*,*,AB형,*,*,*,daum.net,무교,147.232.106.46,98:66:81:04:3f:a7
34303,*,남성,*,*,A형,*,*,*,daum.net,무교,160.215.128.15,82:12:dc:fb:36:b2
34308,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,172.134.250.218,ab:78:4f:16:72:35
34320,*,남성,*,*,A형,*,*,*,yahoo.com,천주교,234.37.83.40,c2:1c:46:e7:a9:ec
34327,*,여성,*,*,AB형,*,*,*,yahoo.com,무교,162.134.82.228,0c:fb:c5:c8:b0:c9
34335,*,여성,*,*,A형,*,*,*,gmail.com,무교,68.33.240.42,73:f1:ff:9f:32:22
34336,*,여성,*,*,AB형,*,*,*,yahoo.com,기독교,46.40.62.69,c1:05:4c:13:02:e1
34344,*,남성,*,*,O형,*,*,*,gmail.com,무교,222.149.206.81,d5:f7:f0:92:db:9c
34359,*,여성,*,*,B형,*,*,*,gmail.com,불교,92.107.91.184,72:0b:0d:fc:93:a4
34362,*,남성,*,*,O형,*,*,*,yahoo.com,무교,169.70.19.10,c9:1a:0f:c4:66:49
34368,*,여성,*,*,A형,*,*,*,daum.net,무교,160.235.27.164,dd:0e:91:59:bb:94
34379,*,남성,*,*,O형,*,*,*,gmail.com,불교,74.41.181.247,e7:17:83:12:a7:73
34380,*,남성,*,*,A형,*,*,*,daum.net,무교,124.218.171.221,a6:1f:e7:2f:1d:64
34384,*,여성,*,*,O형,*,*,*,daum.net,무교,126.200.216.160,ff:49:80:93:1a:75
34385,*,여성,*,*,O형,*,*,*,gmail.com,무교,189.85.143.248,67:82:44:f4:c7:08
34387,*,남성,*,*,B형,*,*,*,gmail.com,기독교,158.19.37.39,0a:31:a5:b4:37:f7
34389,*,남성,*,*,A형,*,*,*,gmail.com,천주교,9.82.32.254,54:61:bb:3d:dd:b3
34394,*,여성,*,*,A형,*,*,*,gmail.com,무교,226.14.132.26,be:8a:c3:95:17:e9
34408,*,남성,*,*,A형,*,*,*,naver.com,무교,38.162.80.138,89:c8:c3:ca:d0:bd
34409,*,남성,*,*,AB형,*,*,*,daum.net,기독교,143.249.83.110,32:1c:d7:5d:3c:c4
34424,*,남성,*,*,B형,*,*,*,daum.net,기독교,178.242.46.192,32:38:fd:ec:73:69
34426,*,여성,*,*,A형,*,*,*,yahoo.com,무교,47.62.110.137,fe:a0:02:a9:59:08
34436,*,남성,*,*,A형,*,*,*,gmail.com,무교,10.13.63.90,d4:76:ed:4d:41:0d
34442,*,여성,*,*,A형,*,*,*,yahoo.com,무교,193.6.17.33,cd:be:ce:d2:54:14
34446,*,여성,*,*,O형,*,*,*,daum.net,무교,1.153.95.128,d8:d0:af:37:fd:11
34451,*,여성,*,*,B형,*,*,*,gmail.com,천주교,7.144.34.202,d9:b6:5c:af:f3:67
34460,*,여성,*,*,A형,*,*,*,yahoo.com,불교,81.6.251.193,10:96:9c:91:1d:f6
34482,*,남성,*,*,A형,*,*,*,daum.net,기독교,239.192.49.48,67:46:50:40:23:cf
34492,*,여성,*,*,B형,*,*,*,naver.com,무교,19.215.251.210,61:2a:34:15:17:98
34497,*,남성,*,*,B형,*,*,*,naver.com,무교,226.6.237.156,8b:9a:90:c0:d2:9e
34528,*,여성,*,*,A형,*,*,*,naver.com,무교,125.162.149.50,4e:db:59:12:24:72
34535,*,여성,*,*,A형,*,*,*,gmail.com,불교,187.54.188.177,2d:6b:ee:a1:9b:ff
34536,*,남성,*,*,A형,*,*,*,naver.com,무교,217.122.46.63,4c:05:7a:aa:d8:35
34538,*,여성,*,*,B형,*,*,*,gmail.com,무교,87.124.116.136,37:8b:6e:d6:74:c0
34542,*,여성,*,*,A형,*,*,*,gmail.com,무교,250.209.15.242,bd:33:2a:9c:0b:c9
34543,*,여성,*,*,A형,*,*,*,naver.com,불교,132.164.127.106,70:0b:d9:9e:99:e4
34547,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,53.207.144.59,28:4f:a3:8d:24:db
34556,*,남성,*,*,O형,*,*,*,yahoo.com,불교,102.99.212.136,28:98:6c:a0:51:79
34568,*,여성,*,*,B형,*,*,*,daum.net,기독교,79.128.127.106,b2:ec:1b:29:ab:2e
34570,*,여성,*,*,B형,*,*,*,yahoo.com,무교,135.142.226.82,58:4b:3d:0b:f5:c8
34575,*,남성,*,*,A형,*,*,*,daum.net,무교,39.196.214.176,c2:0f:09:8e:d6:ca
34581,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,20.45.212.185,a1:c6:65:d2:6d:4b
34586,*,남성,*,*,A형,*,*,*,daum.net,무교,149.237.121.109,c5:69:59:54:9a:6d
34589,*,남성,*,*,B형,*,*,*,yahoo.com,무교,93.99.2.191,3b:e4:6d:da:70:3b
34593,*,여성,*,*,O형,*,*,*,naver.com,불교,20.122.55.40,8f:34:3b:63:61:52
34597,*,여성,*,*,A형,*,*,*,gmail.com,무교,213.47.208.125,f9:80:0a:be:64:d6
34608,*,남성,*,*,B형,*,*,*,gmail.com,불교,182.161.246.174,56:bb:ca:c5:8f:47
34616,*,여성,*,*,O형,*,*,*,naver.com,무교,124.214.30.253,b3:4d:75:05:76:c3
34617,*,남성,*,*,B형,*,*,*,gmail.com,무교,231.183.237.27,f5:95:5f:f5:5d:01
34621,*,남성,*,*,O형,*,*,*,gmail.com,무교,4.220.108.91,99:4a:79:4d:b2:c0
34625,*,남성,*,*,A형,*,*,*,gmail.com,기독교,52.34.209.44,69:0d:31:71:2d:e8
34638,*,여성,*,*,B형,*,*,*,daum.net,불교,103.230.167.22,c1:28:ed:13:86:63
34640,*,남성,*,*,B형,*,*,*,daum.net,무교,42.216.220.176,9c:f1:ca:c2:24:fc
34641,*,남성,*,*,O형,*,*,*,naver.com,무교,214.75.64.140,e1:d9:d9:01:36:31
34647,*,여성,*,*,B형,*,*,*,gmail.com,불교,190.38.190.2,44:38:aa:42:a7:45
34648,*,남성,*,*,A형,*,*,*,naver.com,무교,138.212.9.228,47:cc:fb:e8:2b:8f
34657,*,남성,*,*,A형,*,*,*,naver.com,무교,235.127.44.155,f3:26:e4:48:6d:7c
34660,*,남성,*,*,AB형,*,*,*,daum.net,무교,158.10.135.175,76:f7:ac:45:07:2c
34667,*,남성,*,*,O형,*,*,*,daum.net,불교,227.221.16.252,5e:aa:b7:44:22:6e
34672,*,여성,*,*,O형,*,*,*,yahoo.com,무교,54.240.31.51,3b:d8:5e:61:c2:3d
34678,*,여성,*,*,O형,*,*,*,gmail.com,기독교,84.96.141.79,5c:c7:64:f1:b6:7b
34683,*,남성,*,*,B형,*,*,*,gmail.com,기독교,84.37.76.2,23:66:69:be:0d:ec
34689,*,여성,*,*,O형,*,*,*,gmail.com,무교,102.241.163.84,5b:1a:3a:ef:82:fb
34699,*,남성,*,*,B형,*,*,*,daum.net,불교,49.69.129.43,55:73:c3:34:fd:fc
34701,*,여성,*,*,A형,*,*,*,yahoo.com,무교,206.81.210.132,3d:61:9b:14:09:3e
34703,*,남성,*,*,O형,*,*,*,daum.net,불교,251.55.53.176,74:94:c8:20:bf:e7
34706,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,31.8.18.152,c6:13:8c:24:25:ab
34734,*,여성,*,*,B형,*,*,*,yahoo.com,무교,158.92.77.234,e9:e4:fd:a2:db:e1
34742,*,여성,*,*,O형,*,*,*,naver.com,무교,197.212.239.62,98:77:2c:74:11:6e
34744,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,114.142.30.196,36:07:1f:56:65:af
34755,*,여성,*,*,A형,*,*,*,gmail.com,기독교,102.97.70.245,9c:23:35:77:3d:a3
34773,*,남성,*,*,B형,*,*,*,daum.net,무교,244.11.186.154,bc:38:22:ad:87:7b
34789,*,남성,*,*,AB형,*,*,*,gmail.com,무교,206.155.154.251,cd:5a:9b:1a:39:05
34794,*,남성,*,*,B형,*,*,*,daum.net,천주교,201.189.129.61,09:5d:8e:0d:a6:05
34808,*,여성,*,*,A형,*,*,*,gmail.com,무교,103.119.97.5,07:d6:d6:95:b6:14
34810,*,여성,*,*,AB형,*,*,*,daum.net,천주교,245.49.90.78,ce:ae:ee:b7:2c:47
34811,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,227.44.157.215,bf:3b:14:9d:f2:3d
34821,*,여성,*,*,O형,*,*,*,yahoo.com,무교,132.104.194.244,1a:57:b0:40:55:b3
34828,*,여성,*,*,O형,*,*,*,naver.com,기독교,27.231.156.164,73:e6:64:6d:91:a4
34841,*,남성,*,*,O형,*,*,*,daum.net,무교,89.79.69.250,90:bb:24:c2:cc:48
34842,*,남성,*,*,B형,*,*,*,naver.com,무교,170.200.76.62,85:43:97:00:e7:26
34845,*,여성,*,*,B형,*,*,*,gmail.com,무교,12.75.208.31,6a:64:0d:63:c9:47
34849,*,여성,*,*,O형,*,*,*,naver.com,무교,205.231.48.55,04:1a:66:3f:95:c3
34850,*,남성,*,*,A형,*,*,*,naver.com,천주교,131.108.11.56,bd:b9:a5:ff:52:31
34862,*,여성,*,*,O형,*,*,*,gmail.com,무교,102.149.64.36,98:c0:d4:d4:5a:b6
34872,*,남성,*,*,B형,*,*,*,daum.net,무교,124.5.145.218,2b:72:d9:6d:9f:91
34874,*,여성,*,*,O형,*,*,*,daum.net,무교,26.17.196.50,88:7f:79:fa:84:cb
34876,*,남성,*,*,A형,*,*,*,gmail.com,무교,21.94.177.204,33:cf:09:ef:3e:57
34877,*,여성,*,*,O형,*,*,*,yahoo.com,천주교,188.72.117.174,42:af:bc:5c:34:e8
